dst_port,http_status_error,conn_state_enc,log_dst_bytes,src_port,duration,log_files_total_bytes,dst_bytes,bytes_per_pkt_dst,log_src_ip_bytes,src_ip_bytes,is_file_transfered,files_total_bytes,byte_ratio,log_dst_ip_bytes,attack_category,label,label_bin
80,1,10,6.532334292222349,53874,0.149898,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
3478,0,10,7.155396301896734,41641,590.305179,0.0,1280.0,32.0,7.908754738783246,2720,0,0.0,0.5555555555553626,7.783640596221253,dos,3,1
443,0,10,8.9680140012452,52059,663.586202,0.0,7847.0,94.5421686746988,9.834619673237327,18668,0,0.0,0.6586925318602644,9.396985900250192,benign,0,0
466,0,6,0.0,57881,1e-06,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,0.0,probe,4,1
80,1,10,6.532334292222349,57242,0.154868,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
80,0,5,0.0,13146,8.6e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
22,0,6,0.0,49422,292.331373,0.0,0.0,0.0,11.320905025707312,82528,0,0.0,0.9999999999999873,0.0,dos,3,1
80,0,6,0.0,51446,124.80533,0.0,0.0,0.0,7.284134806195205,1456,0,0.0,0.0,0.0,dos,3,1
80,0,7,0.0,43436,8e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
37433,0,1,0.0,45666,9.5e-05,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
106,0,1,0.0,57935,0.000183,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
5405,0,1,0.0,57892,0.000137,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
443,0,6,0.0,9645,1.005,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,0.0,dos,3,1
80,0,10,14.164454696080808,5524,16.5173,8.88599431515281,1417569.0,549.0197521301317,11.719687570068697,122968,1,7229.0,0.030767779161188273,14.894851338267571,benign,0,0
80,0,10,14.164454696080808,5524,16.51726,8.890685920281129,1417569.0,832.8842538190364,11.719687570068697,122968,1,7263.0,0.030767779161188273,14.88281757687055,benign,0,0
80,1,10,6.532334292222349,54368,0.144218,6.131226489483141,686.0,114.33333333333333,6.259581464064923,522,1,459.0,0.16747572815513656,6.914730892718563,web,5,1
53,0,10,6.118097198041348,41088,0.003085,0.0,453.0,226.5,4.962844630259907,142,0,0.0,0.1595547309830064,6.234410725718371,benign,0,0
2,0,0,0.0,3,25.065164,0.0,0.0,0.0,5.60947179518496,272,0,0.0,0.9999999999937501,0.0,probe,4,1
80,0,5,21.065945275397073,21564,3.745531,0.0,1408717108.0,704358554.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
53,0,10,7.558516743045645,64347,0.027167,0.0,1916.0,479.0,5.771441123130016,320,0,0.0,0.09792843691144165,7.615298339825815,benign,0,0
4034,0,1,0.0,21599,0.000114,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,5,0.0,1198,0.003295,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,1,10,10.690921662285279,63465,5.849356,5.616771097666572,43954.0,209.3047619047619,10.313774350923506,30144,1,274.0,0.17931961611710334,11.501308245630037,web,5,1
3478,0,10,3.4965075614664802,41641,0.285036,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
80,0,7,0.0,2516,5e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,1,10,6.532334292222349,54537,0.144296,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
123,0,1,0.0,48388,2.9e-05,0.0,0.0,0.0,5.993961427306569,400,0,0.0,0.0,4.394449154672439,dos,3,1
443,0,6,0.0,56920,0.0,0.0,0.0,0.0,3.970291913552122,52,0,0.0,0.0,0.0,benign,0,0
80,0,10,14.164454696080808,5524,16.51726,8.885717651712119,1417569.0,832.8842538190364,11.719687570068697,122968,1,7227.0,0.030767779161188273,14.88281757687055,benign,0,0
443,0,10,8.266678443305896,46023,17.159955,0.0,3891.0,121.59375,7.427144133408616,1680,0,0.0,0.08790436005623818,9.114600099695346,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.51726,8.884887201837403,1417569.0,832.8842538190364,11.719687570068697,122968,1,7221.0,0.030767779161188273,14.88281757687055,benign,0,0
443,0,7,0.0,43687,16.505902,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,6.437751649736401,dos,3,1
21,0,10,4.343805421853684,52936,2.670249,0.0,76.0,5.428571428571429,6.68586094706836,800,0,0.0,0.26923076922818046,6.799055862058796,bruteforce,1,1
8080,0,4,0.0,56129,0.13515,0.0,0.0,0.0,6.695798917058491,808,0,0.0,0.9999999999946809,6.013715156042802,dos,3,1
80,0,7,0.0,63565,0.000471,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
80,1,10,6.532334292222349,57752,0.154516,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.517246,8.882391706295847,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7203.0,0.030767779161188273,14.189670740244024,benign,0,0
80,0,10,14.164454696080808,5524,16.51726,8.884333185202735,1417569.0,832.8842538190364,11.719687570068697,122968,1,7217.0,0.030767779161188273,14.88281757687055,benign,0,0
53,0,10,4.882801922586371,49443,0.002109,0.0,131.0,131.0,4.430816798843313,83,0,0.0,0.295698924729593,5.075173815233827,bruteforce,1,1
7911,0,1,0.0,57879,6.4e-05,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
80,0,10,14.164454696080808,5524,16.5173,8.88516409509682,1417569.0,549.0197521301317,11.719687570068697,122968,1,7223.0,0.030767779161188273,14.894851338267571,benign,0,0
80,1,10,6.532334292222349,56624,0.224881,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
32785,0,1,0.0,57919,0.000155,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
123,0,1,0.0,48383,0.000112,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,4.795790545596741,dos,3,1
80,0,1,0.0,63305,0.001914,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,1,0.0,13287,0.000358,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,1,0.0,35034,0.000327,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.5173,8.88599431515281,1417569.0,549.0197521301317,11.719687570068697,122968,1,7229.0,0.030767779161188273,14.894851338267571,benign,0,0
21116,0,6,0.0,39010,0.0,0.0,0.0,0.0,4.110873864173311,60,0,0.0,0.0,0.0,bruteforce,1,1
80,1,10,6.532334292222349,58554,0.195826,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.51726,8.88599431515281,1417569.0,832.8842538190364,11.719687570068697,122968,1,7229.0,0.030767779161188273,14.88281757687055,benign,0,0
8080,0,4,0.0,55624,0.0402,0.0,0.0,0.0,6.0014148779611505,403,0,0.0,0.9999999999946525,5.3230099791384085,dos,3,1
80,0,5,0.0,13001,7.2e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,0,6,0.0,62631,53.002547,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
6147,0,1,0.0,12311,7.2e-05,0.0,0.0,0.0,4.110873864173311,60,0,0.0,0.0,3.713572066704308,probe,4,1
3493,0,1,0.0,57933,5.3e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,56539,0.139374,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,6,0.0,56016,36.935282,0.0,0.0,0.0,6.665683717782408,784,0,0.0,0.0,0.0,ddos,2,1
80,1,10,6.532334292222349,53996,0.152457,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,10,6.532334292222349,59192,0.185085,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
19974,0,1,0.0,11275,0.000172,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,10,14.164454696080808,5524,16.51726,8.907070776182689,1417569.0,832.8842538190364,11.719687570068697,122968,1,7383.0,0.030767779161188273,14.88281757687055,benign,0,0
80,0,10,14.164454696080808,5524,16.51726,8.885440911707585,1417569.0,832.8842538190364,11.719687570068697,122968,1,7225.0,0.030767779161188273,14.88281757687055,benign,0,0
80,0,6,0.0,63927,124.851364,0.0,0.0,0.0,8.033009498596668,3080,0,0.0,0.0,0.0,dos,3,1
80,0,7,0.0,29836,0.975303,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
20000,0,1,0.0,57933,5.5e-05,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
21,0,10,4.343805421853684,10066,3.340072,0.0,76.0,10.857142857142858,5.991464547107982,399,0,0.0,0.26213592232755206,6.1070228877422545,bruteforce,1,1
53,0,10,6.025865973825314,52222,0.06174,0.0,413.0,41.3,6.415096959171596,610,0,0.0,0.11373390557915508,7.1316985104669115,benign,0,0
8086,0,1,0.0,57933,0.000478,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,58606,0.229447,6.131226489483141,686.0,57.166666666666664,6.829793737512425,924,1,459.0,0.17149758454085567,7.607381425639791,web,5,1
21114,0,6,0.0,35552,0.0,0.0,0.0,0.0,4.110873864173311,60,0,0.0,0.0,0.0,benign,0,0
4006,0,1,0.0,57877,0.000104,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,53912,0.219489,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.5173,9.24009333012553,1417569.0,549.0197521301317,11.719687570068697,122968,1,10301.0,0.030767779161188273,14.894851338267571,benign,0,0
80,0,7,0.0,12193,9.5e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
56603,0,6,0.0,58325,0.0,0.0,0.0,0.0,4.23410650459726,68,0,0.0,0.0,0.0,probe,4,1
80,0,10,14.164454696080808,5524,16.517246,8.881836305004146,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7199.0,0.030767779161188273,14.189670740244024,benign,0,0
123,0,1,0.0,48301,3.2e-05,0.0,0.0,0.0,5.993961427306569,400,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,6,0.0,55144,125.001525,0.0,0.0,0.0,8.93075873555827,7560,0,0.0,0.0,0.0,dos,3,1
80,0,5,0.0,15027,4.602576,0.0,0.0,0.0,5.081404364984463,160,0,0.0,0.0,5.081404364984463,ddos,2,1
53,0,10,6.652863029353347,59870,0.003667,0.0,774.0,387.0,4.976733742420574,144,0,0.0,0.10208816705324583,6.7226297948554485,benign,0,0
443,0,10,8.266678443305896,48567,16.652419,0.0,3891.0,102.39473684210526,7.543802867501509,1888,0,0.0,0.08790436005623818,9.140668698726863,bruteforce,1,1
80,0,5,20.336070246227663,43420,1.520354,0.0,678958283.0,169739570.75,5.081404364984463,160,0,0.0,0.0,5.081404364984463,ddos,2,1
8080,0,10,4.852030263919617,44982,0.000402,0.0,127.0,5.291666666666667,7.8674885686991285,2610,0,0.0,0.6954436450822652,7.4109518755836366,benign,0,0
80,0,10,5.3471075307174685,53672,0.069998,0.0,209.0,34.833333333333336,6.2324480165505225,508,0,0.0,0.5505376344074182,6.135564891081739,ddos,2,1
80,1,10,6.532334292222349,55978,0.150009,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,1,10,6.532334292222349,59669,0.149433,6.131226489483141,686.0,137.2,6.137727054086234,462,1,459.0,0.17149758454085567,6.86171134048073,web,5,1
3478,0,10,3.4965075614664802,41641,0.036203,0.0,32.0,32.0,4.23410650459726,68,0,0.0,0.5555555555478395,4.110873864173311,bruteforce,1,1
443,0,7,0.0,56641,8.225213,0.0,0.0,0.0,5.342334251964811,208,0,0.0,0.0,6.255750041753367,benign,0,0
80,0,6,0.0,59318,124.887227,0.0,0.0,0.0,8.068716192714781,3192,0,0.0,0.0,0.0,dos,3,1
80,0,5,0.0,34531,4.2e-05,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
80,1,10,6.532334292222349,55151,0.144092,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,0,7,0.0,4333,4.2e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
123,0,1,0.0,38193,2.9e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,3.713572066704308,ddos,2,1
1524,0,1,0.0,57933,0.000406,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
674,0,6,0.0,57881,0.0,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,0.0,probe,4,1
80,0,1,0.0,63776,0.000152,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,1,10,6.532334292222349,58714,0.155425,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
123,0,1,0.0,48383,1e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
22,0,2,0.0,52118,9.1e-05,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,3.8066624897703196,ddos,2,1
80,0,5,0.0,61873,0.000103,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
80,0,5,0.0,25527,7.1e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
123,0,1,0.0,48383,5.8e-05,0.0,0.0,0.0,5.484796933490655,240,0,0.0,0.0,4.394449154672439,dos,3,1
8080,0,4,0.0,58929,0.135074,0.0,0.0,0.0,6.695798917058491,808,0,0.0,0.9999999999946809,6.013715156042802,dos,3,1
53,0,10,5.655991810819852,52166,0.061666,0.0,285.0,28.5,6.418364935936212,612,0,0.0,0.1592920353977602,6.902742737158593,benign,0,0
80,1,10,6.532334292222349,61344,0.154273,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
12641,0,6,0.0,58320,0.0,0.0,0.0,0.0,3.367295829986474,28,0,0.0,0.0,0.0,probe,4,1
80,1,10,6.532334292222349,60309,0.239948,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,10,6.532334292222349,53316,0.229427,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
123,0,1,0.0,38193,8e-06,0.0,0.0,0.0,3.713572066704308,40,0,0.0,0.0,3.713572066704308,ddos,2,1
80,0,10,14.164454696080808,5524,16.517246,9.24009333012553,1417569.0,1665.7685076380728,11.026548521606548,61484,1,10301.0,0.030767779161188273,14.189670740244024,benign,0,0
80,0,10,14.164454696080808,5524,16.5173,8.882669291308039,1417569.0,549.0197521301317,11.719687570068697,122968,1,7205.0,0.030767779161188273,14.894851338267571,benign,0,0
80,1,4,6.180016653652572,50831,33.045994,5.6937321388027,482.0,34.42857142857143,7.142827401161621,1264,1,296.0,0.301449275361882,7.429520842786462,ddos,2,1
22,0,10,7.639642287858013,14646,17.132994,0.0,2078.0,31.484848484848484,8.953769294549454,7736,0,0.0,0.5178654292342185,8.973731569708402,bruteforce,1,1
2065,0,1,0.0,57951,0.000157,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,56233,0.139178,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.51726,9.253591413970497,1417569.0,832.8842538190364,11.719687570068697,122968,1,10441.0,0.030767779161188273,14.88281757687055,benign,0,0
80,0,7,0.0,26925,0.000521,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
80,0,1,0.0,49547,0.000374,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.517246,8.885440911707585,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7225.0,0.030767779161188273,14.189670740244024,benign,0,0
123,0,1,0.0,48301,0.000201,0.0,0.0,0.0,5.484796933490655,240,0,0.0,0.0,4.394449154672439,dos,3,1
21114,0,6,0.0,35388,2.048,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,0.0,bruteforce,1,1
21,0,10,4.343805421853684,10319,3.064889,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
80,0,10,14.164454696080808,5524,16.5173,8.885717651712119,1417569.0,549.0197521301317,11.719687570068697,122968,1,7227.0,0.030767779161188273,14.894851338267571,benign,0,0
80,0,10,14.164454696080808,5524,16.5173,8.880446450715093,1417569.0,549.0197521301317,11.719687570068697,122968,1,7189.0,0.030767779161188273,14.894851338267571,benign,0,0
123,0,1,0.0,48301,0.000151,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,10,14.164454696080808,5524,16.517246,8.882669291308039,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7205.0,0.030767779161188273,14.189670740244024,benign,0,0
5353,0,6,0.0,57865,0.0,0.0,0.0,0.0,4.290459441148391,72,0,0.0,0.0,0.0,bruteforce,1,1
21,0,10,4.343805421853684,10339,2.6207,0.0,76.0,10.857142857142858,5.983936280687191,396,0,0.0,0.2399999999976,6.1070228877422545,bruteforce,1,1
3814,0,1,0.0,57879,0.0004,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,0,10,14.164454696080808,5524,16.517246,8.883224230278994,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7209.0,0.030767779161188273,14.189670740244024,benign,0,0
8080,0,4,0.0,56436,0.045136,0.0,0.0,0.0,6.003887067106539,404,0,0.0,0.9999999999946809,5.3230099791384085,dos,3,1
45194,0,0,0.0,27017,850.785019,0.0,0.0,0.0,11.07443600653965,64500,0,0.0,0.999999999999964,9.09884999594282,bruteforce,1,1
80,1,10,6.532334292222349,52288,0.155167,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,1,10,6.532334292222349,57710,0.135462,6.131226489483141,686.0,114.33333333333333,6.129050210060545,458,1,459.0,0.16747572815513656,6.914730892718563,web,5,1
22,0,10,7.639642287858013,14641,11.529878,0.0,2078.0,39.96153846153846,8.772920092626467,6456,0,0.0,0.5178654292342185,8.825412915085566,bruteforce,1,1
80,1,10,6.532334292222349,53941,0.220058,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
722,0,1,0.0,57865,0.000126,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
22,0,10,7.598399329323964,14646,7.43261,0.0,1994.0,43.34782608695652,8.735042754269337,6216,0,0.0,0.5204425204423953,8.76732914779405,bruteforce,1,1
123,0,1,0.0,48301,2e-05,0.0,0.0,0.0,4.795790545596741,120,0,0.0,0.0,3.713572066704308,dos,3,1
80,0,1,0.0,40918,0.000397,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
8080,0,10,4.852030263919617,60638,0.000454,0.0,127.0,4.703703703703703,7.866338923046544,2607,0,0.0,0.6947115384598685,7.501082124259871,ddos,2,1
219,0,6,0.0,57881,0.0,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,0.0,probe,4,1
80,1,10,6.532334292222349,54026,0.229304,6.131226489483141,686.0,68.6,6.838405200847344,932,1,459.0,0.17548076923055833,7.554334823725748,web,5,1
80,1,10,6.532334292222349,53918,0.144443,6.131226489483141,686.0,114.33333333333333,6.137727054086234,462,1,459.0,0.17149758454085567,6.914730892718563,web,5,1
80,0,1,0.0,58044,5.9e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
80,0,5,0.0,29405,0.000147,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,dos,3,1
53,0,10,4.969813299576001,49145,0.000113,0.0,143.0,143.0,4.867534450455582,129,0,0.0,0.41393442622781174,5.147494476813453,bruteforce,1,1
22,0,10,7.639642287858013,14584,11.220012,0.0,2078.0,41.56,8.756682421266532,6352,0,0.0,0.5178654292342185,8.81358720447004,bruteforce,1,1
123,0,1,0.0,38139,0.000267,0.0,0.0,0.0,5.081404364984463,160,0,0.0,0.0,4.394449154672439,ddos,2,1
53,0,10,4.736198448394496,50845,0.067429,0.0,113.0,11.3,6.415096959171596,610,0,0.0,0.3192771084318116,6.478509642208569,benign,0,0
22,0,6,0.0,50727,292.453409,0.0,0.0,0.0,11.345512224909392,84584,0,0.0,0.9999999999999876,0.0,dos,3,1
53,0,10,4.6443908991413725,45523,0.002528,0.0,103.0,103.0,4.276666119016055,71,0,0.0,0.2945205479431882,4.882801922586371,bruteforce,1,1
443,0,10,8.266678443305896,48442,15.71509,0.0,3891.0,243.1875,6.720220155135295,828,0,0.0,0.08790436005623818,8.421562960400987,bruteforce,1,1
80,0,5,0.0,3370,6.3e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,0,6,0.0,52896,37.250461,0.0,0.0,0.0,6.665683717782408,784,0,0.0,0.0,0.0,ddos,2,1
80,0,6,0.0,62244,35.947549,0.0,0.0,0.0,6.665683717782408,784,0,0.0,0.0,0.0,ddos,2,1
80,1,10,10.690921662285279,63971,3.989238,5.616771097666572,43954.0,209.3047619047619,10.311914935439406,30088,1,274.0,0.17889034186437178,11.501308245630037,web,5,1
80,1,10,6.532334292222349,54888,0.161943,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
21,0,10,4.343805421853684,10110,3.020099,0.0,76.0,5.428571428571429,6.675823221634848,792,0,0.0,0.2399999999976,6.799055862058796,bruteforce,1,1
8080,0,10,6.366470447731438,57054,0.000553,0.0,581.0,24.208333333333332,8.236155661683124,3774,0,0.0,0.538522637013075,8.011686729127847,dos,3,1
53,0,10,4.6443908991413725,49835,0.002299,0.0,103.0,103.0,4.276666119016055,71,0,0.0,0.2945205479431882,4.882801922586371,bruteforce,1,1
53,0,10,6.338594078203183,56278,0.002453,0.0,565.0,565.0,4.465908118654584,86,0,0.0,0.09309791332248299,6.386879319362645,bruteforce,1,1
80,0,6,0.0,52685,37.265355,0.0,0.0,0.0,6.665683717782408,784,0,0.0,0.0,0.0,ddos,2,1
80,0,5,0.0,6707,5.7e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
80,0,6,0.0,58563,53.354706,0.0,0.0,0.0,7.02197642307216,1120,0,0.0,0.0,0.0,dos,3,1
80,0,6,0.0,62777,53.017825,0.0,0.0,0.0,6.329720905522696,560,0,0.0,0.0,0.0,dos,3,1
8080,0,4,0.0,56159,0.040615,0.0,0.0,0.0,6.698268054115413,810,0,0.0,0.999999999994709,6.013715156042802,dos,3,1
80,0,5,0.0,39363,0.000245,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.394449154672439,ddos,2,1
3478,0,10,4.174387269895637,41641,0.08189,0.0,64.0,32.0,4.919980925828125,136,0,0.0,0.5555555555516976,4.795790545596741,bruteforce,1,1
21,0,10,4.343805421853684,52965,2.990228,0.0,76.0,5.428571428571429,6.678342114654332,794,0,0.0,0.2475247524727968,6.799055862058796,bruteforce,1,1
53,0,10,7.972810784121404,57896,37.501473,0.0,2900.0,414.2857142857143,6.234410725718371,509,0,0.0,0.09741674447553769,8.038189179973203,benign,0,0
5312,0,1,0.0,45642,0.000106,0.0,0.0,0.0,4.48863636973214,88,0,0.0,0.0,4.394449154672439,probe,4,1
80,1,10,6.532334292222349,52102,0.154206,6.131226489483141,686.0,68.6,6.838405200847344,932,1,459.0,0.17548076923055833,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.5173,8.885717651712119,1417569.0,549.0197521301317,11.719687570068697,122968,1,7227.0,0.030767779161188273,14.894851338267571,benign,0,0
80,1,10,6.532334292222349,54595,0.244314,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
80,1,10,6.532334292222349,54252,0.155167,6.131226489483141,686.0,68.6,6.829793737512425,924,1,459.0,0.17149758454085567,7.554334823725748,web,5,1
80,1,10,6.532334292222349,61332,0.229388,6.131226489483141,686.0,68.6,6.821107472256465,916,1,459.0,0.16747572815513656,7.554334823725748,web,5,1
80,0,10,14.164454696080808,5524,16.517246,8.88516409509682,1417569.0,1665.7685076380728,11.026548521606548,61484,1,7223.0,0.030767779161188273,14.189670740244024,benign,0,0
443,0,6,0.0,53246,0.0,0.0,0.0,0.0,4.653960350157523,104,0,0.0,0.0,0.0,dos,3,1
52255,0,6,0.0,58388,0.0,0.0,0.0,0.0,4.919980925828125,136,0,0.0,0.0,0.0,probe,4,1
80,1,10,6.532334292222349,56476,0.160012,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
11279,0,6,0.0,58350,0.0,0.0,0.0,0.0,3.367295829986474,28,0,0.0,0.0,0.0,probe,4,1
22,0,6,0.0,61634,286.828784,0.0,0.0,0.0,10.627769962026784,41264,0,0.0,0.9999999999999748,0.0,dos,3,1
80,1,10,6.532334292222349,61326,0.200064,6.131226489483141,686.0,137.2,6.129050210060545,458,1,459.0,0.16747572815513656,6.86171134048073,web,5,1
123,0,1,0.0,48364,0.000154,0.0,0.0,0.0,5.484796933490655,240,0,0.0,0.0,3.713572066704308,dos,3,1
5560,0,1,0.0,57937,4.7e-05,0.0,0.0,0.0,3.8066624897703196,44,0,0.0,0.0,3.713572066704308,probe,4,1
80,0,7,0.0,46052,7.1e-05,0.0,0.0,0.0,4.394449154672439,80,0,0.0,0.0,4.48863636973214,ddos,2,1
80,0,10,14.164454696080808,5524,16.5173,8.889859587773016,1417569.0,549.0197521301317,11.719687570068697,122968,1,7257.0,0.030767779161188273,14.894851338267571,benign,0,0
53,0,10,4.859812404361672,34119,0.002155,0.0,128.0,128.0,4.394449154672439,80,0,0.0,0.288888888887284,5.056245805348308,web,5,1
